alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
5.05000E+001  7.85886E-004  2.10332E+016  2.70627E+002  1.14473E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.15624E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.22188E-026  1.00000E-040  1.01782E-040  4.89159E-012  1.17648E-007  4.99754E-005  2.76799E-009  9.34471E-008  2.11869E-001  2.35574E-009  3.64658E-004  5.60603E-019  1.23833E-011  1.00000E-040  2.37636E-033  8.74234E-023  2.52486E-014  4.85327E-008  3.07221E-022  1.00000E-040  1.00000E-040  1.00000E-040  2.06629E-035  2.02856E-020  1.51144E-019  4.87048E-016  1.62622E-013  1.23460E-036  1.00000E-040  3.88915E-021  3.21766E-034  9.75809E-015  1.94533E-015  7.87714E-001  9.36868E-025  1.29429E-028  1.51566E-027  1.00000E-040  1.00000E-040  6.99611E-026  2.68603E-021  2.71668E-008  6.73999E-017  2.55419E-010  9.86310E-020  1.30971E-008  4.55713E-011  2.02208E-006  5.31138E-010  1.11397E-013  6.91817E-015  8.70208E-011  4.19918E-011  4.14010E-011  2.19052E-018  8.43000E-019  1.91401E-027  8.20418E-017  1.00000E-040  8.29552E-010  6.80173E-017  2.94310E-012  5.73913E-020  2.34697E-019  5.05558E-040  1.29667E-037  1.00000E-040  1.00000E-040  9.30572E-014  2.41503E-035  6.77786E-032  1.54141E-021  1.40458E-022  2.22782E-024  1.17494E-029  1.04610E-026  1.14380E-018  5.57782E-016  2.92579E-015  5.21718E-022  1.06955E-031  1.00000E-040  2.51489E-020  6.23911E-035  1.88891E-021  4.10038E-029  1.08178E-021  3.40628E-025  2.71362E-014  6.48459E-023  1.00000E-040  2.49179E-021  1.00000E-040  1.00000E-040  3.89302E-019  1.22473E-037  1.25982E-027  1.00000E-040  8.68428E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.15000E+001  6.94119E-004  1.85890E+016  2.70455E+002  1.24475E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.58950E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.96570E-026  1.00000E-040  1.01843E-040  7.26225E-012  1.24773E-007  4.99533E-005  2.95432E-009  1.15872E-007  2.11862E-001  2.24875E-009  3.64602E-004  5.53890E-019  1.05677E-011  1.00000E-040  3.39674E-033  8.42508E-023  2.28319E-014  4.46525E-008  4.16152E-022  1.00000E-040  1.00000E-040  1.00000E-040  2.06208E-035  2.19179E-020  1.74156E-019  6.50960E-016  1.89038E-013  1.30154E-036  1.00000E-040  9.83484E-022  3.58168E-034  1.03332E-014  3.76549E-015  7.87721E-001  1.06199E-024  1.25207E-028  1.42271E-027  1.00000E-040  1.00000E-040  4.30277E-026  1.55024E-021  2.64199E-008  6.20243E-017  2.63580E-010  8.85722E-020  1.21016E-008  4.32528E-011  1.87092E-006  3.96072E-010  7.87669E-014  6.75267E-015  7.49711E-011  2.59644E-011  4.13468E-011  2.11824E-018  9.01357E-019  1.52087E-027  6.59341E-017  1.00000E-040  8.29356E-010  5.24006E-017  2.65323E-012  4.11670E-020  1.70831E-019  2.34479E-040  5.38716E-038  1.00000E-040  1.00000E-040  9.00856E-014  2.94636E-035  4.16842E-032  1.02491E-021  1.46838E-022  2.14256E-024  7.23349E-030  1.35710E-026  1.14845E-018  4.46940E-016  2.35326E-015  7.36019E-022  1.55910E-031  1.00000E-040  2.56423E-020  3.69125E-035  1.25720E-021  4.52155E-029  1.06540E-021  1.51404E-025  1.76681E-014  7.13801E-023  1.00000E-040  2.54811E-021  1.00000E-040  1.00000E-040  2.92605E-019  1.54081E-037  1.36177E-027  1.00000E-040  9.56718E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.25000E+001  6.12767E-004  1.65473E+016  2.68216E+002  1.34477E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.76522E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.65136E-026  1.00000E-040  1.01907E-040  1.03061E-011  1.33835E-007  4.99268E-005  3.15947E-009  1.41136E-007  2.11854E-001  2.15094E-009  3.64542E-004  5.27802E-019  8.89135E-012  1.00000E-040  4.27131E-033  7.55604E-023  1.95348E-014  4.15954E-008  5.53215E-022  7.74125E-031  1.04919E-032  1.09308E-031  2.05771E-035  2.46854E-020  2.09746E-019  9.06977E-016  2.16283E-013  1.30476E-036  1.00000E-040  2.57892E-022  3.31372E-034  1.09235E-014  7.36343E-015  7.87730E-001  1.15556E-024  1.06650E-028  1.34272E-027  1.00000E-040  1.00000E-040  2.72210E-026  8.82018E-022  2.55805E-008  5.83050E-017  2.70466E-010  7.84729E-020  1.12194E-008  4.17014E-011  1.76883E-006  2.93616E-010  5.55307E-014  6.50818E-015  6.59781E-011  1.64016E-011  4.12907E-011  1.94862E-018  8.82155E-019  1.11013E-027  5.56243E-017  1.00000E-040  8.29150E-010  3.89178E-017  2.29852E-012  2.80892E-020  1.17824E-019  1.08611E-040  1.81973E-038  1.00000E-040  1.00000E-040  8.86772E-014  3.27963E-035  2.48255E-032  6.50112E-022  1.36774E-022  1.87115E-024  4.38292E-030  1.48397E-026  1.26306E-018  3.60740E-016  1.92277E-015  9.98256E-022  2.03862E-031  1.00000E-040  3.16082E-020  2.39186E-035  7.98495E-022  4.69584E-029  1.04895E-021  7.02887E-026  1.14211E-014  8.07836E-023  1.00000E-040  2.59593E-021  1.00000E-040  1.00000E-040  2.05788E-019  1.75102E-037  1.50514E-027  1.00000E-040  1.05760E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.35000E+001  5.40342E-004  1.47429E+016  2.65462E+002  1.44478E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.28719E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.30621E-026  1.00000E-040  1.01974E-040  1.43910E-011  1.44785E-007  4.98961E-005  3.37070E-009  1.70730E-007  2.11845E-001  2.07805E-009  3.64478E-004  5.00528E-019  7.51991E-012  1.00000E-040  5.14308E-033  6.61483E-023  1.64375E-014  3.91782E-008  7.27495E-022  1.32076E-030  1.92642E-032  1.99786E-031  2.05314E-035  2.77329E-020  2.51450E-019  1.26012E-015  2.44607E-013  1.27904E-036  1.00000E-040  7.04585E-023  2.90235E-034  1.15264E-014  1.38765E-014  7.87738E-001  1.24220E-024  8.80026E-029  1.27213E-027  1.00000E-040  1.00000E-040  1.72328E-026  4.94187E-022  2.46647E-008  5.54491E-017  2.77041E-010  6.90970E-020  1.04352E-008  4.03858E-011  1.68110E-006  2.17105E-010  3.89095E-014  6.22598E-015  5.82115E-011  1.04364E-011  4.12321E-011  1.77860E-018  8.43121E-019  7.92970E-028  4.72490E-017  1.00000E-040  8.28935E-010  2.83468E-017  1.95529E-012  1.86816E-020  7.92462E-020  1.00000E-040  5.74331E-039  1.00000E-040  1.00000E-040  8.72985E-014  3.53093E-035  1.44516E-032  4.02915E-022  1.23131E-022  1.58443E-024  2.62305E-030  1.54044E-026  1.41500E-018  2.90771E-016  1.58539E-015  1.28778E-021  2.51498E-031  1.00000E-040  4.09306E-020  1.57080E-035  4.95206E-022  4.82191E-029  1.03252E-021  3.25635E-026  7.35693E-015  9.10610E-023  1.00000E-040  2.63616E-021  1.00000E-040  1.00000E-040  1.40655E-019  1.97031E-037  1.70183E-027  1.00000E-040  1.16596E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.45000E+001  4.75870E-004  1.31199E+016  2.62709E+002  1.54480E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.88962E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.95205E-026  1.00000E-040  1.02044E-040  1.99353E-011  1.57628E-007  4.98614E-005  3.58046E-009  2.05614E-007  2.11837E-001  2.04134E-009  3.64411E-004  4.76786E-019  6.42986E-012  3.94464E-034  6.08628E-033  5.73858E-023  1.37732E-014  3.72520E-008  9.50618E-022  1.00000E-040  1.00000E-040  1.00000E-040  2.04835E-035  3.06871E-020  2.96499E-019  1.72481E-015  2.74366E-013  1.24071E-036  1.00000E-040  2.00435E-023  2.51401E-034  1.21402E-014  2.48751E-014  7.87747E-001  1.33665E-024  7.26302E-029  1.21241E-027  1.38972E-028  1.00000E-040  1.06250E-026  2.74691E-022  2.36836E-008  5.30625E-017  2.83440E-010  6.05817E-020  9.73414E-009  3.90656E-011  1.59503E-006  1.60295E-010  2.70353E-014  5.91772E-015  5.11212E-011  6.62105E-012  4.11705E-011  1.64275E-018  8.05283E-019  5.60604E-028  3.96844E-017  1.00000E-040  8.28709E-010  2.04985E-017  1.65171E-012  1.22964E-020  5.28158E-020  1.00000E-040  1.79059E-039  1.00000E-040  1.00000E-040  8.53775E-014  3.75618E-035  8.30927E-033  2.47779E-022  1.10199E-022  1.32861E-024  1.52419E-030  1.57790E-026  1.58249E-018  2.33237E-016  1.31768E-015  1.58006E-021  3.01120E-031  1.00000E-040  5.29964E-020  9.99995E-036  3.04559E-022  4.96988E-029  1.01609E-021  1.49525E-026  4.73195E-015  1.01299E-022  1.00000E-040  2.66981E-021  1.00000E-040  1.00000E-040  9.48418E-020  2.25462E-037  1.96288E-027  1.00000E-040  1.27778E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.55000E+001  4.18546E-004  1.16617E+016  2.59956E+002  1.64481E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.52297E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.60727E-026  1.00000E-040  1.02119E-040  2.74371E-011  1.72417E-007  4.98226E-005  3.78985E-009  2.46698E-007  2.11827E-001  2.04614E-009  3.64339E-004  4.55960E-019  5.55255E-012  2.49579E-034  7.10036E-033  4.94134E-023  1.15017E-014  3.57045E-008  1.23722E-021  1.43967E-030  2.38591E-032  2.45239E-031  2.04328E-035  3.34736E-020  3.44632E-019  2.32940E-015  3.05871E-013  1.19499E-036  1.00000E-040  5.93043E-024  2.15492E-034  1.27639E-014  4.26215E-014  7.87757E-001  1.44675E-024  5.99634E-029  1.16586E-027  7.36700E-029  1.00000E-040  6.14218E-027  1.52523E-022  2.26470E-008  5.08866E-017  2.89624E-010  5.29163E-020  9.10365E-009  3.77269E-011  1.51090E-006  1.18166E-010  1.86322E-014  5.59333E-015  4.46704E-011  4.17831E-012  4.11052E-011  1.53681E-018  7.68485E-019  3.89327E-028  3.29677E-017  1.00000E-040  8.28469E-010  1.48134E-017  1.38964E-012  8.06574E-021  3.51176E-020  1.00000E-040  5.55193E-040  1.00000E-040  1.00000E-040  8.30051E-014  3.96058E-035  4.75511E-033  1.52206E-022  9.80603E-023  1.10501E-024  8.26368E-031  1.59674E-026  1.76734E-018  1.86305E-016  1.10460E-015  1.85299E-021  3.53185E-031  1.00000E-040  6.86408E-020  5.94604E-036  1.87023E-022  5.12785E-029  9.99641E-022  6.85431E-027  3.03995E-015  1.11540E-022  1.00000E-040  2.69786E-021  3.36398E-035  1.00000E-040  6.32441E-020  2.61035E-037  2.29879E-027  1.00000E-040  1.39304E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.65000E+001  3.67639E-004  1.03528E+016  2.57205E+002  1.74482E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.48079E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.28754E-026  1.00000E-040  1.02198E-040  3.75930E-011  1.89234E-007  4.97797E-005  4.00113E-009  2.95204E-007  2.11817E-001  2.09701E-009  3.64263E-004  4.37684E-019  4.83704E-012  1.00000E-040  8.19553E-033  4.22996E-023  9.57852E-015  3.44516E-008  1.60628E-021  3.00119E-031  5.25378E-033  5.37496E-032  2.03790E-035  3.59992E-020  3.95164E-019  3.10601E-015  3.39407E-013  1.14517E-036  1.00000E-040  1.82418E-024  1.82976E-034  1.33964E-014  7.00998E-014  7.87767E-001  1.58830E-024  4.95431E-029  1.13801E-027  1.00000E-040  1.00000E-040  3.03162E-027  8.49273E-023  2.15651E-008  4.87783E-017  2.95637E-010  4.61235E-020  8.53365E-009  3.63837E-011  1.42953E-006  8.69729E-011  1.27434E-014  5.26149E-015  3.88359E-011  2.62230E-012  4.10355E-011  1.45298E-018  7.32442E-019  2.70907E-028  2.71348E-017  1.00000E-040  8.28215E-010  1.07423E-017  1.16581E-012  5.29499E-021  2.33930E-020  1.00000E-040  1.71797E-040  1.00000E-040  1.00000E-040  8.03007E-014  4.14737E-035  2.72156E-033  9.37685E-023  8.67826E-023  9.13012E-025  3.78029E-031  1.59917E-026  1.96895E-018  1.48252E-016  9.33657E-016  2.08498E-021  4.07502E-031  1.00000E-040  8.91173E-020  3.00991E-036  1.15147E-022  5.28948E-029  9.83120E-022  3.17875E-027  1.94996E-015  1.21851E-022  1.00000E-040  2.72119E-021  1.00000E-040  1.00000E-040  4.17724E-020  3.04302E-037  2.71999E-027  1.00000E-040  1.51246E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.75000E+001  3.22485E-004  9.17946E+015  2.54454E+002  1.84483E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.38080E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00415E-026  1.00000E-040  1.02283E-040  5.13624E-011  2.08192E-007  4.97325E-005  4.21674E-009  3.52632E-007  2.11806E-001  2.20002E-009  3.64180E-004  4.21626E-019  4.24571E-012  1.00000E-040  9.38647E-033  3.60440E-023  7.95900E-015  3.34297E-008  2.08250E-021  1.00000E-040  1.00000E-040  1.00000E-040  2.03216E-035  3.81663E-020  4.47148E-019  4.09066E-015  3.75252E-013  1.09349E-036  1.00000E-040  5.84368E-025  1.53991E-034  1.40370E-014  1.11111E-013  7.87778E-001  1.78801E-024  4.09722E-029  1.13748E-027  1.00000E-040  1.00000E-040  8.34765E-028  4.75676E-023  2.04490E-008  4.66633E-017  3.01531E-010  4.01721E-020  8.01590E-009  3.50511E-011  1.35149E-006  6.39128E-011  8.65423E-015  4.92921E-015  3.35929E-011  1.63729E-012  4.09609E-011  1.38513E-018  6.96886E-019  1.85084E-028  2.21623E-017  1.00000E-040  8.27943E-010  7.84078E-018  9.75892E-013  3.48960E-021  1.56590E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.73693E-014  4.31808E-035  1.56397E-033  5.81012E-023  7.63838E-023  7.50341E-025  8.89070E-032  1.58688E-026  2.18544E-018  1.17556E-016  7.95246E-016  2.25887E-021  4.63489E-031  1.00000E-040  1.16240E-019  8.47880E-037  7.12870E-023  5.45035E-029  9.66485E-022  1.45521E-027  1.24849E-015  1.32318E-022  1.00000E-040  2.74056E-021  1.00000E-040  1.00000E-040  2.73603E-020  3.55609E-037  3.23726E-027  1.00000E-040  1.63696E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.85000E+001  2.82486E-004  8.12874E+015  2.51704E+002  1.94484E+005  1.00000E-040  1.00000E-040  1.00000E-040  7.76357E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.63307E-027  1.00000E-040  1.02375E-040  7.00738E-011  2.29432E-007  4.96805E-005  4.43904E-009  4.20811E-007  2.11795E-001  2.36432E-009  3.64091E-004  4.07528E-019  3.75093E-012  1.00000E-040  1.06940E-032  3.06071E-023  6.60160E-015  3.25898E-008  2.69793E-021  1.00000E-040  1.00000E-040  1.00000E-040  2.02601E-035  3.98826E-020  4.99401E-019  5.32249E-015  4.13693E-013  1.04150E-036  1.00000E-040  1.96727E-025  1.28541E-034  1.46859E-014  1.70323E-013  7.87789E-001  2.08971E-024  3.39214E-029  1.17628E-027  1.00000E-040  1.00000E-040  1.00000E-040  2.68472E-023  1.93106E-008  4.45117E-017  3.07358E-010  3.49584E-020  7.54364E-009  3.37406E-011  1.27698E-006  4.68973E-011  5.83900E-015  4.60187E-015  2.89123E-011  1.01748E-012  4.08807E-011  1.32907E-018  6.61786E-019  1.26323E-028  1.79827E-017  1.00000E-040  8.27651E-010  5.77436E-018  8.15541E-013  2.31456E-021  1.05595E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.42909E-014  4.47327E-035  9.04537E-034  3.62944E-023  6.68747E-023  6.14040E-025  1.00000E-040  1.56170E-026  2.41355E-018  9.28973E-017  6.82050E-016  2.36400E-021  5.20258E-031  1.00000E-040  1.52291E-019  1.00000E-040  4.44856E-023  5.60835E-029  9.49691E-022  7.05053E-028  7.97725E-016  1.43023E-022  1.00000E-040  2.75662E-021  5.18271E-035  1.00000E-040  1.77890E-020  4.15236E-037  3.86202E-027  1.00000E-040  1.76745E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.95000E+001  2.47098E-004  7.18893E+015  2.48955E+002  2.04485E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.79331E-019  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.66454E-027  1.00000E-040  1.02474E-040  9.55684E-011  2.53127E-007  4.96235E-005  4.67038E-009  5.01959E-007  2.11782E-001  2.60343E-009  3.63995E-004  3.95161E-019  3.33212E-012  1.00000E-040  1.21441E-032  2.59239E-023  5.46818E-015  3.18940E-008  3.49423E-021  2.55051E-031  5.19765E-033  5.26290E-032  2.01940E-035  4.10764E-020  5.50645E-019  6.84370E-015  4.55038E-013  9.90303E-037  1.00000E-040  7.17670E-026  1.06482E-034  1.53443E-014  2.53311E-013  7.87802E-001  2.56345E-024  2.81024E-029  1.27049E-027  1.00000E-040  1.00000E-040  1.00000E-040  1.53169E-023  1.81628E-008  4.23204E-017  3.13171E-010  3.03114E-020  7.11127E-009  3.24612E-011  1.20603E-006  3.43677E-011  3.91642E-015  4.28346E-015  2.47623E-011  6.29686E-013  4.07941E-011  1.28202E-018  6.27166E-019  8.57770E-029  1.45092E-017  1.00000E-040  8.27337E-010  4.29981E-018  6.80687E-013  1.54844E-021  7.18888E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.11277E-014  4.61206E-035  5.28493E-034  2.29043E-023  5.82409E-023  5.00816E-025  1.00000E-040  1.52493E-026  2.64929E-018  7.31597E-017  5.88525E-016  2.39706E-021  5.76572E-031  1.00000E-040  1.99419E-019  1.00000E-040  2.80404E-023  5.76221E-029  9.32691E-022  3.16987E-028  5.08594E-016  1.54057E-022  1.00000E-040  2.76989E-021  2.32171E-035  1.00000E-040  1.14903E-020  4.83349E-037  4.60658E-027  1.00000E-040  1.90488E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.05000E+001  2.15830E-004  6.34934E+015  2.46207E+002  2.14485E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.16715E-019  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.11241E-027  1.00000E-040  1.02581E-040  1.30410E-010  2.79484E-007  4.95610E-005  4.91317E-009  5.98770E-007  2.11769E-001  2.93679E-009  3.63890E-004  3.84338E-019  2.97384E-012  5.17105E-035  1.37688E-032  2.19182E-023  4.52470E-015  3.13127E-008  4.52555E-021  1.00000E-040  1.00000E-040  1.00000E-040  2.01226E-035  4.17051E-020  5.99617E-019  8.69934E-015  4.99630E-013  9.40598E-037  1.00000E-040  3.07717E-026  8.75812E-035  1.60145E-014  3.66567E-013  7.87816E-001  3.32091E-024  2.32745E-029  1.44145E-027  6.46008E-030  1.00000E-040  1.00000E-040  8.84054E-024  1.70186E-008  4.01034E-017  3.19024E-010  2.60672E-020  6.71409E-009  3.12199E-011  1.13853E-006  2.51619E-011  2.61336E-015  3.97691E-015  2.11087E-011  3.88315E-013  4.07003E-011  1.24207E-018  5.93104E-019  5.32895E-029  1.16488E-017  1.00000E-040  8.26995E-010  3.24343E-018  5.67629E-013  1.04689E-021  4.95055E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.79269E-014  4.73216E-035  3.12338E-034  1.46288E-023  5.04558E-023  4.07405E-025  1.00000E-040  1.47754E-026  2.88824E-018  5.74088E-017  5.10464E-016  2.36150E-021  6.30819E-031  1.00000E-040  2.58496E-019  1.00000E-040  1.78859E-023  5.91125E-029  9.15434E-022  1.44685E-028  3.23525E-016  1.65520E-022  1.00000E-040  2.78084E-021  1.00000E-040  1.00000E-040  7.37807E-021  5.60040E-037  5.48440E-027  1.00000E-040  2.05016E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.15000E+001  1.88241E-004  5.60021E+015  2.43459E+002  2.24486E+005  1.00000E-040  1.00000E-040  1.00000E-040  9.74201E-019  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.92852E-027  1.00000E-040  1.02697E-040  1.78186E-010  3.08746E-007  4.94925E-005  5.16998E-009  7.14529E-007  2.11754E-001  3.39165E-009  3.63777E-004  3.74903E-019  2.66443E-012  1.00000E-040  1.56074E-032  1.85103E-023  3.74122E-015  3.08226E-008  5.86223E-021  3.59896E-031  8.04924E-033  8.13160E-032  2.00454E-035  4.17593E-020  6.45183E-019  1.09377E-014  5.47850E-013  8.92827E-037  1.00000E-040  1.77341E-026  7.15503E-035  1.67004E-014  5.17495E-013  7.87830E-001  4.53845E-024  1.92518E-029  1.71693E-027  1.00000E-040  1.00000E-040  1.00000E-040  5.17562E-024  1.58909E-008  3.78843E-017  3.24978E-010  2.21509E-020  6.34814E-009  3.00233E-011  1.07435E-006  1.84133E-011  1.73637E-015  3.68431E-015  1.79152E-011  2.38794E-013  4.05985E-011  1.20795E-018  5.59664E-019  3.79278E-029  9.31133E-018  1.00000E-040  8.26624E-010  2.48236E-018  4.73080E-013  7.16525E-022  3.45421E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.47259E-014  4.82973E-035  1.87286E-034  9.47138E-024  4.34839E-023  3.30753E-025  1.00000E-040  1.42002E-026  3.12603E-018  4.48737E-017  4.44674E-016  2.26604E-021  6.81005E-031  1.00000E-040  3.28200E-019  1.00000E-040  1.15637E-023  6.05493E-029  8.97871E-022  6.96739E-029  2.05326E-016  1.77531E-022  1.00000E-040  2.78989E-021  2.22346E-035  1.00000E-040  4.71212E-021  6.45297E-037  6.51032E-027  1.00000E-040  2.20426E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
