NO2 + hv => NO + O
wavelength (nm)   quantum yield
1.9988e+02        5.0000e-01     
2.0000e+02        5.0000e-01     
2.0013e+02        5.0185e-01     
2.0025e+02        5.0000e-01     
2.0038e+02        5.0000e-01     
2.0050e+02        5.0000e-01     
2.0063e+02        5.0175e-01     
2.0075e+02        5.0338e-01     
2.0088e+02        5.0173e-01     
2.0100e+02        5.0347e-01     
2.0113e+02        5.0167e-01     
2.0125e+02        5.0172e-01     
2.0138e+02        5.0166e-01     
2.0150e+02        5.0183e-01     
2.0163e+02        5.0355e-01     
2.0175e+02        5.0345e-01     
2.0188e+02        5.0523e-01     
2.0200e+02        5.0523e-01     
2.0213e+02        5.0388e-01     
2.0225e+02        5.0562e-01     
2.0238e+02        5.0542e-01     
2.0250e+02        5.0542e-01     
2.0263e+02        5.0545e-01     
2.0275e+02        5.0538e-01     
2.0288e+02        5.0515e-01     
2.0300e+02        5.0709e-01     
2.0313e+02        5.0538e-01     
2.0325e+02        5.0859e-01     
2.0338e+02        5.0859e-01     
2.0350e+02        5.0799e-01     
2.0363e+02        5.0938e-01     
2.0375e+02        5.0814e-01     
2.0388e+02        5.0968e-01     
2.0400e+02        5.1020e-01     
2.0413e+02        5.0872e-01     
2.0425e+02        5.0997e-01     
2.0438e+02        5.1014e-01     
2.0450e+02        5.1130e-01     
2.0463e+02        5.1111e-01     
2.0475e+02        5.0964e-01     
2.0488e+02        5.1111e-01     
2.0500e+02        5.1200e-01     
2.0513e+02        5.1099e-01     
2.0525e+02        5.1194e-01     
2.0538e+02        5.1351e-01     
2.0550e+02        5.1297e-01     
2.0563e+02        5.1143e-01     
2.0575e+02        5.1176e-01     
2.0588e+02        5.1351e-01     
2.0600e+02        5.1497e-01     
2.0613e+02        5.1471e-01     
2.0625e+02        5.1304e-01     
2.0638e+02        5.1471e-01     
2.0650e+02        5.1497e-01     
2.0663e+02        5.1622e-01     
2.0675e+02        5.1497e-01     
2.0688e+02        5.1695e-01     
2.0700e+02        5.1603e-01     
2.0713e+02        5.1567e-01     
2.0725e+02        5.1657e-01     
2.0738e+02        5.1781e-01     
2.0750e+02        5.1579e-01     
2.0763e+02        5.1671e-01     
2.0775e+02        5.1804e-01     
2.0788e+02        5.1834e-01     
2.0800e+02        5.1896e-01     
2.0813e+02        5.1762e-01     
2.0825e+02        5.1818e-01     
2.0838e+02        5.2000e-01     
2.0850e+02        5.1885e-01     
2.0863e+02        5.2036e-01     
2.0875e+02        5.1963e-01     
2.0888e+02        5.2093e-01     
2.0900e+02        5.1991e-01     
2.0913e+02        5.1991e-01     
2.0925e+02        5.2000e-01     
2.0938e+02        5.2048e-01     
2.0950e+02        5.2195e-01     
2.0963e+02        5.2296e-01     
2.0975e+02        5.2250e-01     
2.0988e+02        5.2228e-01     
2.1000e+02        5.2208e-01     
2.1013e+02        5.2243e-01     
2.1025e+02        5.2432e-01     
2.1038e+02        5.2316e-01     
2.1050e+02        5.2406e-01     
2.1063e+02        5.2507e-01     
2.1075e+02        5.2381e-01     
2.1088e+02        5.2507e-01     
2.1100e+02        5.2538e-01     
2.1113e+02        5.2463e-01     
2.1125e+02        5.2475e-01     
2.1138e+02        5.2542e-01     
2.1150e+02        5.2706e-01     
2.1163e+02        5.2596e-01     
2.1175e+02        5.2596e-01     
2.1188e+02        5.2747e-01     
2.1200e+02        5.2723e-01     
2.1213e+02        5.2688e-01     
2.1225e+02        5.2866e-01     
2.1238e+02        5.2720e-01     
2.1250e+02        5.2869e-01     
2.1263e+02        5.2894e-01     
2.1275e+02        5.2860e-01     
2.1288e+02        5.3000e-01     
2.1300e+02        5.2953e-01     
2.1313e+02        5.3040e-01     
2.1325e+02        5.3030e-01     
2.1338e+02        5.2954e-01     
2.1350e+02        5.2967e-01     
2.1363e+02        5.3187e-01     
2.1375e+02        5.3215e-01     
2.1388e+02        5.3196e-01     
2.1400e+02        5.3286e-01     
2.1413e+02        5.3271e-01     
2.1425e+02        5.3349e-01     
2.1438e+02        5.3207e-01     
2.1450e+02        5.3318e-01     
2.1463e+02        5.3256e-01     
2.1475e+02        5.3286e-01     
2.1488e+02        5.3412e-01     
2.1500e+02        5.3483e-01     
2.1513e+02        5.3401e-01     
2.1525e+02        5.3528e-01     
2.1538e+02        5.3401e-01     
2.1550e+02        5.3634e-01     
2.1563e+02        5.3511e-01     
2.1575e+02        5.3647e-01     
2.1588e+02        5.3524e-01     
2.1600e+02        5.3664e-01     
2.1613e+02        5.3571e-01     
2.1625e+02        5.3653e-01     
2.1638e+02        5.3704e-01     
2.1650e+02        5.3719e-01     
2.1663e+02        5.3799e-01     
2.1675e+02        5.3815e-01     
2.1688e+02        5.3815e-01     
2.1700e+02        5.3908e-01     
2.1713e+02        5.4000e-01     
2.1725e+02        5.3939e-01     
2.1738e+02        5.3926e-01     
2.1750e+02        5.3928e-01     
2.1763e+02        5.3928e-01     
2.1775e+02        5.3965e-01     
2.1788e+02        5.4157e-01     
2.1800e+02        5.4005e-01     
2.1813e+02        5.4197e-01     
2.1825e+02        5.4157e-01     
2.1838e+02        5.4286e-01     
2.1850e+02        5.4327e-01     
2.1863e+02        5.4333e-01     
2.1875e+02        5.4306e-01     
2.1888e+02        5.4327e-01     
2.1900e+02        5.4337e-01     
2.1913e+02        5.4286e-01     
2.1925e+02        5.4499e-01     
2.1938e+02        5.4354e-01     
2.1950e+02        5.4324e-01     
2.1963e+02        5.4497e-01     
2.1975e+02        5.4450e-01     
2.1988e+02        5.4476e-01     
2.2000e+02        5.4545e-01     
2.2013e+02        5.4523e-01     
2.2025e+02        5.4591e-01     
2.2038e+02        5.4545e-01     
2.2050e+02        5.4734e-01     
2.2063e+02        5.4605e-01     
2.2075e+02        5.4721e-01     
2.2088e+02        5.4658e-01     
2.2100e+02        5.4713e-01     
2.2113e+02        5.4825e-01     
2.2125e+02        5.4845e-01     
2.2138e+02        5.4906e-01     
2.2150e+02        5.4918e-01     
2.2163e+02        5.4845e-01     
2.2175e+02        5.4968e-01     
2.2188e+02        5.4906e-01     
2.2200e+02        5.4936e-01     
2.2213e+02        5.4945e-01     
2.2225e+02        5.4967e-01     
2.2238e+02        5.5035e-01     
2.2250e+02        5.5231e-01     
2.2263e+02        5.5156e-01     
2.2275e+02        5.5198e-01     
2.2288e+02        5.5102e-01     
2.2300e+02        5.5200e-01     
2.2313e+02        5.5337e-01     
2.2325e+02        5.5337e-01     
2.2338e+02        5.5429e-01     
2.2350e+02        5.5429e-01     
2.2363e+02        5.5263e-01     
2.2375e+02        5.5460e-01     
2.2388e+02        5.5331e-01     
2.2400e+02        5.5429e-01     
2.2413e+02        5.5587e-01     
2.2425e+02        5.5647e-01     
2.2438e+02        5.5525e-01     
2.2450e+02        5.5490e-01     
2.2463e+02        5.5718e-01     
2.2475e+02        5.5728e-01     
2.2488e+02        5.5521e-01     
2.2500e+02        5.5556e-01     
2.2513e+02        5.5696e-01     
2.2525e+02        5.5828e-01     
2.2538e+02        5.5685e-01     
2.2550e+02        5.5833e-01     
2.2563e+02        5.5882e-01     
2.2575e+02        5.5911e-01     
2.2588e+02        5.5819e-01     
2.2600e+02        5.5830e-01     
2.2613e+02        5.5889e-01     
2.2625e+02        5.6000e-01     
2.2638e+02        5.5914e-01     
2.2650e+02        5.6018e-01     
2.2663e+02        5.6164e-01     
2.2675e+02        5.5981e-01     
2.2688e+02        5.6203e-01     
2.2700e+02        5.6250e-01     
2.2713e+02        5.6125e-01     
2.2725e+02        5.6250e-01     
2.2738e+02        5.6190e-01     
2.2750e+02        5.6393e-01     
2.2763e+02        5.6228e-01     
2.2775e+02        5.6184e-01     
2.2788e+02        5.6294e-01     
2.2800e+02        5.6463e-01     
2.2813e+02        5.6552e-01     
2.2825e+02        5.6429e-01     
2.2838e+02        5.6376e-01     
2.2850e+02        5.6655e-01     
2.2863e+02        5.6643e-01     
2.2875e+02        5.6458e-01     
2.2888e+02        5.6410e-01     
2.2900e+02        5.6420e-01     
2.2913e+02        5.6800e-01     
2.2925e+02        5.6485e-01     
2.2938e+02        5.6637e-01     
2.2950e+02        5.6818e-01     
2.2963e+02        5.6818e-01     
2.2975e+02        5.6951e-01     
2.2988e+02        5.6696e-01     
2.3000e+02        5.6790e-01     
2.3013e+02        5.6680e-01     
2.3025e+02        5.6757e-01     
2.3038e+02        5.6877e-01     
2.3050e+02        5.7034e-01     
2.3063e+02        5.6940e-01     
2.3075e+02        5.6897e-01     
2.3088e+02        5.7192e-01     
2.3100e+02        5.6958e-01     
2.3113e+02        5.7049e-01     
2.3125e+02        5.7190e-01     
2.3138e+02        5.7143e-01     
2.3150e+02        5.7338e-01     
2.3163e+02        5.7295e-01     
2.3175e+02        5.7143e-01     
2.3188e+02        5.7358e-01     
2.3200e+02        5.7143e-01     
2.3213e+02        5.7198e-01     
2.3225e+02        5.7529e-01     
2.3238e+02        5.7303e-01     
2.3250e+02        5.7348e-01     
2.3263e+02        5.7401e-01     
2.3275e+02        5.7621e-01     
2.3288e+02        5.7588e-01     
2.3300e+02        5.7322e-01     
2.3313e+02        5.7709e-01     
2.3325e+02        5.7346e-01     
2.3338e+02        5.7592e-01     
2.3350e+02        5.7471e-01     
2.3363e+02        5.7673e-01     
2.3375e+02        5.7692e-01     
2.3388e+02        5.7737e-01     
2.3400e+02        5.7727e-01     
2.3413e+02        5.7752e-01     
2.3425e+02        5.7829e-01     
2.3438e+02        5.7857e-01     
2.3450e+02        5.7826e-01     
2.3463e+02        5.7885e-01     
2.3475e+02        5.7944e-01     
2.3488e+02        5.7937e-01     
2.3500e+02        5.7973e-01     
2.3513e+02        5.8026e-01     
2.3525e+02        5.8152e-01     
2.3538e+02        5.8173e-01     
2.3550e+02        5.8252e-01     
2.3563e+02        5.8031e-01     
2.3575e+02        5.8133e-01     
2.3588e+02        5.8141e-01     
2.3600e+02        5.8214e-01     
2.3613e+02        5.8244e-01     
2.3625e+02        5.8261e-01     
2.3638e+02        5.8299e-01     
2.3650e+02        5.8291e-01     
2.3663e+02        5.8333e-01     
2.3675e+02        5.8355e-01     
2.3688e+02        5.8378e-01     
2.3700e+02        5.8456e-01     
2.3713e+02        5.8442e-01     
2.3725e+02        5.8491e-01     
2.3738e+02        5.8529e-01     
2.3750e+02        5.8659e-01     
2.3763e+02        5.8564e-01     
2.3775e+02        5.8480e-01     
2.3788e+02        5.8616e-01     
2.3800e+02        5.8681e-01     
2.3813e+02        5.8661e-01     
2.3825e+02        5.8696e-01     
2.3838e+02        5.8774e-01     
2.3850e+02        5.8772e-01     
2.3863e+02        5.8797e-01     
2.3875e+02        5.8862e-01     
2.3888e+02        5.8924e-01     
2.3900e+02        5.8859e-01     
2.3913e+02        5.8947e-01     
2.3925e+02        5.8926e-01     
2.3938e+02        5.9008e-01     
2.3950e+02        5.8952e-01     
2.3963e+02        5.9011e-01     
2.3975e+02        5.8998e-01     
2.3988e+02        5.9091e-01     
2.4000e+02        5.9104e-01     
2.4013e+02        5.9165e-01     
2.4025e+02        5.9201e-01     
2.4038e+02        5.9197e-01     
2.4050e+02        5.9140e-01     
2.4063e+02        5.9231e-01     
2.4075e+02        5.9136e-01     
2.4088e+02        5.9328e-01     
2.4100e+02        5.9470e-01     
2.4113e+02        5.9585e-01     
2.4125e+02        5.9362e-01     
2.4138e+02        5.9289e-01     
2.4150e+02        5.9489e-01     
2.4163e+02        5.9396e-01     
2.4175e+02        5.9470e-01     
2.4188e+02        5.9606e-01     
2.4200e+02        5.9543e-01     
2.4213e+02        5.9569e-01     
2.4225e+02        5.9645e-01     
2.4238e+02        5.9655e-01     
2.4250e+02        5.9667e-01     
2.4263e+02        5.9717e-01     
2.4275e+02        5.9784e-01     
2.4288e+02        5.9823e-01     
2.4300e+02        5.9871e-01     
2.4313e+02        5.9777e-01     
2.4325e+02        5.9851e-01     
2.4338e+02        5.9815e-01     
2.4350e+02        6.0000e-01     
2.4363e+02        6.0052e-01     
2.4375e+02        5.9946e-01     
2.4388e+02        6.0127e-01     
2.4400e+02        1.0000e+00     
2.4413e+02        1.0000e+00     
2.4425e+02        1.0000e+00     
2.4438e+02        1.0000e+00     
2.4450e+02        1.0000e+00     
2.4463e+02        1.0000e+00     
2.4475e+02        1.0000e+00     
2.4488e+02        1.0000e+00     
2.4500e+02        1.0000e+00     
2.4513e+02        1.0000e+00     
2.4525e+02        1.0000e+00     
2.4538e+02        1.0000e+00     
2.4550e+02        1.0000e+00     
2.4563e+02        1.0000e+00     
2.4575e+02        1.0000e+00     
2.4588e+02        1.0000e+00     
2.4600e+02        1.0000e+00     
2.4613e+02        1.0000e+00     
2.4625e+02        1.0000e+00     
2.4638e+02        1.0000e+00     
2.4650e+02        1.0000e+00     
2.4663e+02        1.0000e+00     
2.4675e+02        1.0000e+00     
2.4688e+02        1.0000e+00     
2.4700e+02        1.0000e+00     
2.4713e+02        1.0000e+00     
2.4725e+02        1.0000e+00     
2.4738e+02        1.0000e+00     
2.4750e+02        1.0000e+00     
2.4763e+02        1.0000e+00     
2.4775e+02        1.0000e+00     
2.4788e+02        1.0000e+00     
2.4800e+02        1.0000e+00     
2.4813e+02        1.0000e+00     
2.4825e+02        1.0000e+00     
2.4838e+02        1.0000e+00     
2.4850e+02        1.0000e+00     
2.4863e+02        1.0000e+00     
2.4875e+02        1.0000e+00     
2.4888e+02        1.0000e+00     
2.4900e+02        1.0000e+00     
2.4913e+02        1.0000e+00     
2.4925e+02        1.0000e+00     
2.4938e+02        1.0000e+00     
2.4950e+02        1.0000e+00     
2.4963e+02        1.0000e+00     
2.4975e+02        1.0000e+00     
2.4988e+02        1.0000e+00     
2.5000e+02        1.0000e+00     
2.5013e+02        1.0000e+00     
2.5025e+02        1.0000e+00     
2.5038e+02        1.0000e+00     
2.5050e+02        1.0000e+00     
2.5063e+02        1.0000e+00     
2.5075e+02        1.0000e+00     
2.5088e+02        1.0000e+00     
2.5100e+02        1.0000e+00     
2.5113e+02        1.0000e+00     
2.5125e+02        1.0000e+00     
2.5138e+02        1.0000e+00     
2.5150e+02        1.0000e+00     
2.5163e+02        1.0000e+00     
2.5175e+02        1.0000e+00     
2.5188e+02        1.0000e+00     
2.5200e+02        1.0000e+00     
2.5213e+02        1.0000e+00     
2.5225e+02        1.0000e+00     
2.5238e+02        1.0000e+00     
2.5250e+02        1.0000e+00     
2.5263e+02        1.0000e+00     
2.5275e+02        1.0000e+00     
2.5288e+02        1.0000e+00     
2.5300e+02        1.0000e+00     
2.5313e+02        1.0000e+00     
2.5325e+02        1.0000e+00     
2.5338e+02        1.0000e+00     
2.5350e+02        1.0000e+00     
2.5363e+02        1.0000e+00     
2.5375e+02        1.0000e+00     
2.5388e+02        1.0000e+00     
2.5400e+02        1.0000e+00     
2.5413e+02        1.0000e+00     
2.5425e+02        1.0000e+00     
2.5438e+02        1.0000e+00     
2.5450e+02        1.0000e+00     
2.5463e+02        1.0000e+00     
2.5475e+02        1.0000e+00     
2.5488e+02        1.0000e+00     
2.5500e+02        1.0000e+00     
2.5513e+02        1.0000e+00     
2.5525e+02        1.0000e+00     
2.5538e+02        1.0000e+00     
2.5550e+02        1.0000e+00     
2.5563e+02        1.0000e+00     
2.5575e+02        1.0000e+00     
2.5588e+02        1.0000e+00     
2.5600e+02        1.0000e+00     
2.5613e+02        1.0000e+00     
2.5625e+02        1.0000e+00     
2.5638e+02        1.0000e+00     
2.5650e+02        1.0000e+00     
2.5663e+02        1.0000e+00     
2.5675e+02        1.0000e+00     
2.5688e+02        1.0000e+00     
2.5700e+02        1.0000e+00     
2.5713e+02        1.0000e+00     
2.5725e+02        1.0000e+00     
2.5738e+02        1.0000e+00     
2.5750e+02        1.0000e+00     
2.5763e+02        1.0000e+00     
2.5775e+02        1.0000e+00     
2.5788e+02        1.0000e+00     
2.5800e+02        1.0000e+00     
2.5813e+02        1.0000e+00     
2.5825e+02        1.0000e+00     
2.5838e+02        1.0000e+00     
2.5850e+02        1.0000e+00     
2.5863e+02        1.0000e+00     
2.5875e+02        1.0000e+00     
2.5888e+02        1.0000e+00     
2.5900e+02        1.0000e+00     
2.5913e+02        1.0000e+00     
2.5925e+02        1.0000e+00     
2.5938e+02        1.0000e+00     
2.5950e+02        1.0000e+00     
2.5963e+02        1.0000e+00     
2.5975e+02        1.0000e+00     
2.5988e+02        1.0000e+00     
2.6000e+02        1.0000e+00     
2.6013e+02        1.0000e+00     
2.6025e+02        1.0000e+00     
2.6038e+02        1.0000e+00     
2.6050e+02        1.0000e+00     
2.6063e+02        1.0000e+00     
2.6075e+02        1.0000e+00     
2.6088e+02        1.0000e+00     
2.6100e+02        1.0000e+00     
2.6113e+02        1.0000e+00     
2.6125e+02        1.0000e+00     
2.6138e+02        1.0000e+00     
2.6150e+02        1.0000e+00     
2.6163e+02        1.0000e+00     
2.6175e+02        1.0000e+00     
2.6188e+02        1.0000e+00     
2.6200e+02        1.0000e+00     
2.6213e+02        1.0000e+00     
2.6225e+02        1.0000e+00     
2.6238e+02        1.0000e+00     
2.6250e+02        1.0000e+00     
2.6263e+02        1.0000e+00     
2.6275e+02        1.0000e+00     
2.6288e+02        1.0000e+00     
2.6300e+02        1.0000e+00     
2.6313e+02        1.0000e+00     
2.6325e+02        1.0000e+00     
2.6338e+02        1.0000e+00     
2.6350e+02        1.0000e+00     
2.6363e+02        1.0000e+00     
2.6375e+02        1.0000e+00     
2.6388e+02        1.0000e+00     
2.6400e+02        1.0000e+00     
2.6413e+02        1.0000e+00     
2.6425e+02        1.0000e+00     
2.6438e+02        1.0000e+00     
2.6450e+02        1.0000e+00     
2.6463e+02        1.0000e+00     
2.6475e+02        1.0000e+00     
2.6488e+02        1.0000e+00     
2.6500e+02        1.0000e+00     
2.6513e+02        1.0000e+00     
2.6525e+02        1.0000e+00     
2.6538e+02        1.0000e+00     
2.6550e+02        1.0000e+00     
2.6563e+02        1.0000e+00     
2.6575e+02        1.0000e+00     
2.6588e+02        1.0000e+00     
2.6600e+02        1.0000e+00     
2.6613e+02        1.0000e+00     
2.6625e+02        1.0000e+00     
2.6638e+02        1.0000e+00     
2.6650e+02        1.0000e+00     
2.6663e+02        1.0000e+00     
2.6675e+02        1.0000e+00     
2.6688e+02        1.0000e+00     
2.6700e+02        1.0000e+00     
2.6713e+02        1.0000e+00     
2.6725e+02        1.0000e+00     
2.6738e+02        1.0000e+00     
2.6750e+02        1.0000e+00     
2.6763e+02        1.0000e+00     
2.6775e+02        1.0000e+00     
2.6788e+02        1.0000e+00     
2.6800e+02        1.0000e+00     
2.6813e+02        1.0000e+00     
2.6825e+02        1.0000e+00     
2.6838e+02        1.0000e+00     
2.6850e+02        1.0000e+00     
2.6863e+02        1.0000e+00     
2.6875e+02        1.0000e+00     
2.6888e+02        1.0000e+00     
2.6900e+02        1.0000e+00     
2.6913e+02        1.0000e+00     
2.6925e+02        1.0000e+00     
2.6938e+02        1.0000e+00     
2.6950e+02        1.0000e+00     
2.6963e+02        1.0000e+00     
2.6975e+02        1.0000e+00     
2.6988e+02        1.0000e+00     
2.7000e+02        1.0000e+00     
2.7013e+02        1.0000e+00     
2.7025e+02        1.0000e+00     
2.7038e+02        1.0000e+00     
2.7050e+02        1.0000e+00     
2.7063e+02        1.0000e+00     
2.7075e+02        1.0000e+00     
2.7088e+02        1.0000e+00     
2.7100e+02        1.0000e+00     
2.7113e+02        1.0000e+00     
2.7125e+02        1.0000e+00     
2.7138e+02        1.0000e+00     
2.7150e+02        1.0000e+00     
2.7163e+02        1.0000e+00     
2.7175e+02        1.0000e+00     
2.7188e+02        1.0000e+00     
2.7200e+02        1.0000e+00     
2.7213e+02        1.0000e+00     
2.7225e+02        1.0000e+00     
2.7238e+02        1.0000e+00     
2.7250e+02        1.0000e+00     
2.7263e+02        1.0000e+00     
2.7275e+02        1.0000e+00     
2.7288e+02        1.0000e+00     
2.7300e+02        1.0000e+00     
2.7313e+02        1.0000e+00     
2.7325e+02        1.0000e+00     
2.7338e+02        1.0000e+00     
2.7350e+02        1.0000e+00     
2.7363e+02        1.0000e+00     
2.7375e+02        1.0000e+00     
2.7388e+02        1.0000e+00     
2.7400e+02        1.0000e+00     
2.7413e+02        1.0000e+00     
2.7425e+02        1.0000e+00     
2.7438e+02        1.0000e+00     
2.7450e+02        1.0000e+00     
2.7463e+02        1.0000e+00     
2.7475e+02        1.0000e+00     
2.7488e+02        1.0000e+00     
2.7500e+02        1.0000e+00     
2.7513e+02        1.0000e+00     
2.7525e+02        1.0000e+00     
2.7538e+02        1.0000e+00     
2.7550e+02        1.0000e+00     
2.7563e+02        1.0000e+00     
2.7575e+02        1.0000e+00     
2.7588e+02        1.0000e+00     
2.7600e+02        1.0000e+00     
2.7613e+02        1.0000e+00     
2.7625e+02        1.0000e+00     
2.7638e+02        1.0000e+00     
2.7650e+02        1.0000e+00     
2.7663e+02        1.0000e+00     
2.7675e+02        1.0000e+00     
2.7688e+02        1.0000e+00     
2.7700e+02        1.0000e+00     
2.7713e+02        1.0000e+00     
2.7725e+02        1.0000e+00     
2.7738e+02        1.0000e+00     
2.7750e+02        1.0000e+00     
2.7763e+02        1.0000e+00     
2.7775e+02        1.0000e+00     
2.7788e+02        1.0000e+00     
2.7800e+02        1.0000e+00     
2.7813e+02        1.0000e+00     
2.7825e+02        1.0000e+00     
2.7838e+02        1.0000e+00     
2.7850e+02        1.0000e+00     
2.7863e+02        1.0000e+00     
2.7875e+02        1.0000e+00     
2.7888e+02        1.0000e+00     
2.7900e+02        1.0000e+00     
2.7913e+02        1.0000e+00     
2.7925e+02        1.0000e+00     
2.7938e+02        1.0000e+00     
2.7950e+02        1.0000e+00     
2.7963e+02        1.0000e+00     
2.7975e+02        1.0000e+00     
2.7988e+02        1.0000e+00     
2.8000e+02        1.0000e+00     
2.8013e+02        1.0000e+00     
2.8025e+02        1.0000e+00     
2.8038e+02        1.0000e+00     
2.8050e+02        1.0000e+00     
2.8063e+02        1.0000e+00     
2.8075e+02        1.0000e+00     
2.8088e+02        1.0000e+00     
2.8100e+02        1.0000e+00     
2.8113e+02        1.0000e+00     
2.8125e+02        1.0000e+00     
2.8138e+02        1.0000e+00     
2.8150e+02        1.0000e+00     
